      Step     Time          Energy          fmax
BFGS:    0 12:22:22     -194.664890        0.376323
BFGS:    1 12:22:24     -194.669862        0.236147
BFGS:    2 12:22:27     -194.674718        0.252444
BFGS:    3 12:22:30     -194.679368        0.253099
BFGS:    4 12:22:32     -194.680263        0.132169
BFGS:    5 12:22:35     -194.680562        0.089145
BFGS:    6 12:22:38     -194.681018        0.168889
BFGS:    7 12:22:40     -194.682048        0.270931
BFGS:    8 12:22:43     -194.683708        0.325018
BFGS:    9 12:22:46     -194.685489        0.252208
BFGS:   10 12:22:49     -194.686601        0.101808
BFGS:   11 12:22:51     -194.687313        0.072432
BFGS:   12 12:22:54     -194.688066        0.164015
BFGS:   13 12:22:57     -194.689064        0.208492
BFGS:   14 12:22:59     -194.689922        0.155101
BFGS:   15 12:23:02     -194.690299        0.051588
BFGS:   16 12:23:05     -194.690387        0.017806
      Step     Time          Energy          fmax
BFGS:    0 01:05:53     -194.664890        0.376323
BFGS:    1 01:05:55     -194.669860        0.236148
BFGS:    2 01:05:58     -194.674718        0.252444
BFGS:    3 01:06:01     -194.679368        0.253099
BFGS:    4 01:06:03     -194.680263        0.132169
BFGS:    5 01:06:06     -194.680562        0.089145
BFGS:    6 01:06:09     -194.681015        0.168889
BFGS:    7 01:06:11     -194.682044        0.270931
BFGS:    8 01:06:14     -194.683706        0.325095
BFGS:    9 01:06:17     -194.685485        0.252134
BFGS:   10 01:06:20     -194.686603        0.101805
BFGS:   11 01:06:22     -194.687313        0.072497
BFGS:   12 01:06:25     -194.688070        0.163867
BFGS:   13 01:06:27     -194.689064        0.208527
BFGS:   14 01:06:30     -194.689924        0.155166
BFGS:   15 01:06:33     -194.690298        0.051518
BFGS:   16 01:06:35     -194.690385        0.017808
