      Step     Time          Energy          fmax
BFGS:    0 09:38:08     -172.570602        0.231700
BFGS:    1 09:38:08     -172.573135        0.109251
BFGS:    2 09:38:09     -172.574310        0.086888
BFGS:    3 09:38:09     -172.575424        0.109793
BFGS:    4 09:38:09     -172.576385        0.095452
BFGS:    5 09:38:10     -172.576767        0.058995
BFGS:    6 09:38:10     -172.576965        0.051002
BFGS:    7 09:38:10     -172.577209        0.069381
BFGS:    8 09:38:11     -172.577698        0.106911
BFGS:    9 09:38:11     -172.578339        0.111889
BFGS:   10 09:38:12     -172.578873        0.069958
BFGS:   11 09:38:12     -172.579208        0.044144
      Step     Time          Energy          fmax
BFGS:    0 23:16:24     -172.570618        0.231699
BFGS:    1 23:16:25     -172.573135        0.109251
BFGS:    2 23:16:25     -172.574310        0.086888
BFGS:    3 23:16:25     -172.575424        0.109793
BFGS:    4 23:16:26     -172.576385        0.095479
BFGS:    5 23:16:26     -172.576767        0.058962
BFGS:    6 23:16:26     -172.576965        0.050994
BFGS:    7 23:16:27     -172.577209        0.069399
BFGS:    8 23:16:27     -172.577698        0.106915
BFGS:    9 23:16:28     -172.578339        0.111891
BFGS:   10 23:16:28     -172.578873        0.069980
BFGS:   11 23:16:28     -172.579208        0.044150
